@metric_space hamming
item352	0111010110010111100000100100100110000101101000001000010111001001
item353	0101010010011111100100100110001110000101101000011111011001011101
item354	0111010010010111100000100110110110000100101101011000010111011001
item356	0111010110010111100010100110110010000101100100001010010111010011
item357	0111010111010111101000100110000010011101111000011010010111111001
item358	0111010110001111100000100100101110001101111000111011010111111001
item359	0111010110011111100000100110100110100101101010011010000111011001
item360	0111010110000111100000100110100110000101101000001010000111011001
item361	0111010110010111000000100110100101000101100000111010000111010001
item362	0111110110010111100000100110101110100101111000111010010011011101
item363	0111010110010111100100110110100110011100101010001010010111011101
item364	0111010111110111100100100110100110000101101000011010110111011001
item365	0110010110010111111000100110100110010101101000011011010111011101
item366	0111010110010011100000100110100111000101111010011010011111011000
item367	0110000110000111110100100111100110001111101000011010010111011001
item368	0111010111001011101000100110101110001101101000011010010110101001
item369	0111010110011111000000100100100110000101101001111011010111011000
item370	0110110111010111100000100110100110000101101000011010010111001000
item371	0111000110010101100000100110100110000101101000111010010111001000
item372	0111010110010111100000100101010111100111001000011010000111011001
item373	0111010110010111100000100110100101000101101000011010010111011001
item374	0111010010011111100000100010100110100100111000010011110111010000
item375	0101110110010111100000100110100110000101101010011010010110011001
item376	0111011010010110000100100111000110000101111100011010010111101101
item377	0111011111011111001000101111100010000101101000001010010001011001
item378	0111010011010111100000100110100110010111101000001010000001001101
item379	0110010110010110100000100111100110000101111000010010010111011001
item380	0101010110010111100100100110110110000111101101010010010111011001
item381	0111010010000111100000100101100110000101101000001010110111011001
item382	1111010110010111100000101100100110000111101000011010011110010001
item383	1111010110010011100000100110100110000101101000001010010111011001
item384	0111110010011101110000100100100110100101100010011000010110011001
item385	0111010100011011100000100100100110000001101100111110110111011001
item386	0111010110010111100000100110100111000001101000011010010111011001
item387	0010010111010011100100100110100110000101101000011010110111011001
item388	0111010111010110100000100110100110000101101000011010010110111001
item389	0111011110010111100000100010100110001101101000011010011111011001
item390	1111110010010111000000101110100111000101101010011010010111011001
item391	0110010111010111000010100110000110010101100100011011010111011001
item392	0011010010010110110000100110100010000101101000001011000111001001
item393	0111010110010111100010110110000111000111101000111011010111011111
item394	0111110110010111100000100110100110000101100100011110010101010001
item395	0110010110010111100010100100100110000101001000011010010111011001
item396	0111010110010111101000100111100010100101101000011010010011011001
item397	1000101000110101000011111010110101011000000100000100100110100111
item398	0000111000111101000011110010010101011000000001000001100100000111
item399	1001111010111101000101110010111101011000100010000101100110000110
item400	1001101010111111100101000010110101001000100010000101110110000101
item401	1000111000111101000100111010110101001011101000000101000111000111
item402	1000111000111100000000000000110110011001100111000101000010000111
item403	1000111000111101100100010010110101101000101010000101100110000111
item404	1010111010111111110001110110110111011000100010000101100110000111
item405	1011111001111101001001110000010101011000100010000111100110000111
item406	1000101000111101010001111010111101110000101110000101100110000111
item407	1000111001111101000000110110110101011100100010001101100110000111
item408	1100111000101110001001110010010001011000100010000101100110001011
item409	1000111010111101010001110010110101001000100110000101100010000111
item411	1001111011111101000001001110110100011000100010000101100110000111
item412	1000111010111101000001110000110101011000100010000001100010001111
item413	0100111000011101000001110011110101011000100010000101100110000111
item414	1010101000101100000001110000110111111000100010000101100100110111
item415	1000101000111101000001111010011101011101100010010111000110000111
item416	1000111010111101000001110010110101011000101010000101100110000111
item417	1001111000111101000001110010110111011000100010000101100110001111
item418	1000111000111101000011100010110101011000101010000101110110000101
item419	1000111000111101100100111010110101011001000000000100100010000101
item420	1000101000111001100001110010010100011000100111001001101111000111
item421	1000011100111101000001110010110001011000101010100101100111001111
item422	1011111100111101100001110010110111001010100010101101100110000111
item423	1000111010111111000001100010010101010010100010000101110110100111
item424	1000111011111100000001110010110101001100100110000100110110000111
item425	1000111000111001100001010010110001011001100010010101100110100101
item426	1000111000111101000001110100010101011000110010000111100110000110
item427	1000111000111111000001110010100101011001100010000101000110101111
item428	0010111000111111000000110010110101010000100010000100100110000111
item429	1001011001111101000001110000110001010000100000000100110110000101
item430	0100110011111101010001110010110101011000100010000101100110000110
item431	1000111010011001000000110010110111011110100010001101100010100111
item432	1000111000111101000001110010110101011000110110000101001111001110
item433	1000111000111101000001110001110100011000100011100101100110000011
item434	1000101000111101001101110001110101011011100011000100100110000111
item435	1010111000111001000001010010110111011000100110000111100100000111
item436	1000111000111101100001110010110100001000100010000111100110000111
item437	1000111000110101000001010010110101111110100010000101100010000111
item438	1100011010110101000001000010110001011100100010000001100110000100
item439	1001111000011101000000110010111000111001100010100101100110010110
item440	1011111000101101000001110010110001011100101010000101100110000001
item441	1000111000011100000101110010110101011010100010000101100110000111
item442	1000111000111101000001101010100101001110100110010101100111110111
item443	1000111010101101000001110010111101011000100010000101100110000111
item444	1000111000111111000001100010110101011000001001000111100110000111
item445	1000111001111101000010110010110101011000100010000101000111000111
item446	1010111000111101000000110010100100011000100010110101100110000111
item447	1000111010111101000001110010100000011000101010000101100110000111
item448	1000111000111111000111110010110101011000100100000101100110100101
item449	1100111000101101000001110010110001011000110000000101110110001111
item450	1110110001111101100001110010110100110000100010010101110010000111
item451	1000011000111101000011110010110101101000100010100101100010000111
item452	1000111000111101000011010010110101111100100011000100100110010111
item453	1000111000111101000001110010110101011000100010001101100111000111
item454	1000111000111101010001100000110101011000100010001101100110000111
item455	1100111000111101001001110010110101011000100011001001110110000111
item456	1000111000011101000001110010110001001001100010000101100110000111
item457	1000111001111000000011110010110101011000100010000101100110000111
item458	1000110100101111000110110010110101011000100100000101100110000111
item459	1100110010111100000001110010110101010000100010000101101110000111
item460	1000111000111101001011110010010101011000100010000110101110000011
item461	1000111000011101010001111010110101011000100010001101100001000111
item462	0000110010111101100001111110110101011000100010000101101111001111
item463	1111101000000100000000011110010110000111000000111110111000011001
item464	1111101000111100000000011110010010000100000100111110111000011011
item465	1011110000001100011000111100110000001111000000111100111000111001
item466	1111101000001100001000111110010000000110000100111110111000001011
item467	0100101000001100000000111110010010010110010010101110111100011001
item468	1111101000011100000000111110010110010110000000101110111000001001
item469	1111101000001010000100111110011010000110000010110110111100011101
item470	1111101000010100001000111110010010000110000010111110111001011111
item471	1110101010011100000000111110010010000110000000111110101000011011
item472	1111101000011101010000011110010010100110000010101101111010010011
item473	1111101000001010000000011110110110000110000000111110111000011111
item474	1101101001101100000000111110010010010110000000111011111000011001
item475	1111001000001100100000111110110010000110100000111110111100011011
item476	1111111000001000000001110110010001000110000000111110101000011010
item477	0111101000001100100000111110000010000110000000111010111001011011
item479	1111101000001100000000111110010011000011000000111110111001011001
item481	1111101000000100000010111100010011000110000000111110111000011011
item482	1101101000001100000000111010010010000100000000111110101000111011
item483	1111101000001100001000111100110010001110000010111110111000010011
item484	1111111000001100100000011110010010000110000100101110111000000011
item485	1101101000001100000000111100010011000100000010101010011000011011
item486	1111101000001100001110011110010010000110000000111110111000011011
item487	1111101100001100001000110110010010000110001000111111011001011011
item488	1111101000101100000000110110110010010110000000101110110000011001
item489	1111100000001101000000011110010010100110000000111110111000111011
item490	1111101000001100000000111110010010001110000000101110101000011110
item492	1111101100001100010010111110010110000110000000101110111000011001
item493	1111001000000100110000101110010110010010000000111110011010011011
item495	1111101000001100000000111110010010000110000000111111110100011111
item496	0111101000001100000000001110010000000110001010111110111000111011
item497	1111101000011100000100011110110010000110000000111110011000011011
item498	1101011000001100000111111110011010000010000000111110110000011011
item499	1101111000001100000000011110000010010110010000111110110000011011
item500	1111001000001100011011011110001010100110000000111100111000011011
item501	1111101100001100000000111110010010000110001000111100111001011011
item502	0100101000010000000100111110010000000100000010111110101000011011
item503	1110101100001100110100110100010010000100010001111111111000010011
item504	1110101010101100000000111110010010010110001000111110111000011011
item505	1111101000001100010000111111010110000110010000111110111100011011
item506	1011111000001100000000111111000010000010010000010110111100011011
item507	1111101000001100000011111010010010000110001000111110111000111011
item508	1111101000001100000000111110010010000100000000111110111000011011
item509	1111101011001100000001111110010010000110000000111110101010011111
item510	1111101000101100000100111110010010010111000000111110111000011011
item511	1111001000000100000000111010010010000010000000111110111000011011
item512	1111101011001100110000111010010010000100100000111110111010011001
item513	1111101010001100000000111110000010001110000000111101111000011111
item514	1111101000001101000000111010010010000110000000011110111100011011
item515	1111001000001100010000111110010010000110000010110110111000011111
item516	1000111000001110100000111110110010010110000000111110110000011011
item517	1111111100001000000000111110010010000010000000011110111000011011
item518	1111101000001100000001101110110110100110000000111110101000001010
item519	1111001000011100101000101110010010000110000000110111111000011111
item520	1111101000001000000000111110010010000110000000111110111001011011
item522	1111101001000100000000111110011010001110010001110110111100011011
item523	1111101000001100000000111110010000000110010000111111111010011011
item524	1110101011101100000000111010010010000110000001111110111000011001
item525	1101101000001100000000111110010010000111000000111010111000010010
item526	1111101000001000000100101100010010000110000010111100111001011011
item527	1111111000001101000010111110010010011110000000111110111100011011
item528	1111101000001100000000111100011010000110100000111110111100011111
item529	1101001011011100000000001001001010100000011011010000101011111001
item530	0101001011111000000000010000101011110100111011010001001011110111
item531	0101101011101000010000010000100011100001001001000001101011110100
item532	0001011011011000110000010000101011100000011011010010101011000101
item533	0101001011111000010000000000101011100100010001010001101001110100
item534	0101000011111000010011000000111011000001001011001001101001110001
item535	0100001011111000000000010000101101100001011001010001101111110101
item536	0101011011111000010000010000111011100000011010010001101011110101
item537	0101001010111001010000010001101001100000011011010000111011100101
item538	0101001011011110010000010000101011100000101011010001101011110111
item539	0111001011101000011100110000101010100000011011110001101010110101
item540	0101100111011100010000010010111011100000111010110001101011010101
item541	0101011011110000010000010000101111100000011010010001001011010000
item542	0100011011111000010000010000101011100000010011011101101110110001
item543	0101001011111000010000010000111111100000011011010000101011111101
item544	0101001011110000010000010110101111100010011011010101101011100101
item545	0111011111001100100100000000100011110000011011010101101011110111
item546	0101001011110101010011010000101111100011011010010001101011110101
item547	1100001011111000010000010000101011110000011011010001011011110101
item548	0110001011111010010010000000111011100100011010010001101011110001
item549	1101001011111000010000010000101011100000001111010001100011110101
item550	0001001011011100011000110000101011100000111011010001101001110101
item551	0101101011011001010000010000001011100000001011011001111011010101
item552	0101001011110000010001010010100011100000101001010001001010110101
item553	0101001010111001010000110000101011100100011011000100101010010001
item554	0101000011111000110000010001110011100000011001010001001010110101
item555	0111001010111000010000010010000011100000011011010001101011110100
item556	0101001011111000010000010000101011100010011011010001101011110001
item557	0101001011111000010000011100100001100000011011010001101011100101
item558	0001001011111001010000010000101011101000011011010001101111110101
item560	0101011011111000110000000100100011101010011011010101111011110101
item561	0111001011111000000001010000101011101000010011100001100011110111
item562	0101011111111000010000000000111011101000011011011001101011010101
item563	0101000010111100010000010000100011100100111011010001101011010001
item565	0100100011111000011001000000101101100000000011010001111010010101
item566	0101001011111000010000110000101011100000011011010001101011110101
item567	0101001011111010010000010100101011100000011011010000101011110101
item568	0101011111101010010100010010101011000000011011010001101011110111
